Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
970.751297	43.342849	0.000000	0.000000	3.789845	43.400492
970.751297	43.443380	0.000000	0.000000	3.789547	43.484027
970.751297	43.543909	0.000000	0.000000	3.788655	43.586694
970.751297	43.644256	0.000000	0.000000	3.789845	43.687686
970.751297	43.745236	0.000000	0.000000	3.790439	43.788857
970.751297	43.845699	0.000000	0.000000	3.789845	43.891112
970.751297	43.945866	0.000000	0.000000	3.790439	43.971668
970.751297	44.046540	0.000000	0.000000	3.790142	44.093383
970.751297	44.147525	0.000000	0.000000	3.789250	44.194792
970.751297	44.248338	0.000000	0.000000	3.789845	44.274603
970.751297	44.348948	0.000000	0.000000	3.791331	44.398323
970.751297	44.448967	0.000000	0.000000	3.789845	44.498113
970.751297	44.549803	0.000000	0.000000	3.790142	44.577800
970.751297	44.649833	0.000000	0.000000	3.791926	44.710969
970.751297	44.750094	0.000000	0.000000	3.788358	44.797389
970.751297	44.850947	0.000000	0.000000	3.792521	44.879213
970.751297	44.951604	0.000000	0.000000	3.789845	45.009802
970.751297	45.051711	0.000000	0.000000	3.790439	45.090321
970.751297	45.151768	0.000000	0.000000	3.789250	45.192649
970.751297	45.252646	0.000000	0.000000	3.789250	45.293628
970.751297	45.352732	0.000000	0.000000	3.789250	45.394966
970.751297	45.453727	0.000000	0.000000	3.789547	45.494479
970.751297	45.554050	0.000000	0.000000	3.791926	45.597170
970.751297	45.654734	0.000000	0.000000	3.793710	45.697716
970.751297	45.755156	0.000000	0.000000	3.788655	45.800440
970.751297	45.855373	0.000000	0.000000	3.795196	45.900829
970.751297	45.955736	0.000000	0.000000	3.792818	46.013021
970.751297	46.056265	0.000000	0.000000	3.794305	46.092719
970.751297	46.156934	0.000000	0.000000	3.790142	46.195365
970.751297	46.257055	0.000000	0.000000	3.794899	46.317545
