Is	 t_Is	 Ir	 t_Ir	 Vc	 t_Vc
509.580313	74.999936	0.572733	75.083825	3.292694	75.177404
509.580313	75.187613	0.569917	75.288396	3.292920	75.381607
509.580313	75.390636	0.570856	75.468124	3.292844	75.561315
509.580313	75.567652	0.570856	75.651406	3.292919	75.741930
509.580313	75.748940	0.568979	75.834939	3.293366	75.928358
509.580313	75.934613	0.569917	76.040123	3.293291	76.117699
509.580313	76.125896	0.568979	76.229295	3.293441	76.308683
509.580313	76.318864	0.569917	76.428967	3.293291	76.530118
509.580313	76.536730	0.568979	76.611429	3.293887	76.704692
509.580313	76.714885	0.568979	76.813829	3.293812	76.913675
509.580313	76.921703	0.571794	77.004678	3.294033	77.096320
509.580313	77.104900	0.569917	77.188402	3.294629	77.279386
509.580313	77.287954	0.568979	77.391550	3.295745	77.472202
509.580313	77.478424	0.569917	77.563598	3.295149	77.654457
509.580313	77.661632	0.567102	77.744689	3.296118	77.837935
509.580313	77.846691	0.568979	77.947708	3.296042	78.028383
509.580313	78.034056	0.574610	78.120020	3.296707	78.211520
509.580313	78.220837	0.570856	78.302241	3.296933	78.394345
509.580313	78.400769	0.569917	78.489966	3.297379	78.580295
509.580313	78.584448	0.569917	78.670573	3.297231	78.764107
509.580313	78.774599	0.569917	78.855088	3.297528	78.947739
509.580313	78.952205	0.570856	79.039239	3.297527	79.130373
509.580313	79.136463	0.571794	79.233373	3.297527	79.333377
509.580313	79.345422	0.572733	79.444002	3.297451	79.535710
509.580313	79.547049	0.570856	79.627856	3.297602	79.719238
509.580313	79.726456	0.570856	79.828970	3.297602	79.908051
509.580313	79.916639	0.568979	80.002863	3.297752	80.094816
509.580313	80.103284	0.568041	80.189893	3.297827	80.280946
509.580313	80.287079	0.570856	80.371206	3.297602	80.464260
509.580313	80.472509	0.569917	80.555919	3.297751	80.648602
509.580313	80.657987	0.570856	80.738924	3.297676	80.830959
509.580313	80.838945	0.569917	80.921928	3.297751	81.014243
509.580313	81.021012	0.569917	81.104609	3.298048	81.195217
509.580313	81.207667	0.569917	81.307955	3.297974	81.409663
509.580313	81.414022	0.570856	81.512011	3.298271	81.605056
509.580313	81.618645	0.568979	81.702989	3.298421	81.793645
509.580313	81.808113	0.571794	81.884728	3.298790	81.975548
509.580313	81.983224	0.571794	82.065948	3.298716	82.159001
509.580313	82.167732	0.572733	82.264413	3.299161	82.356866
509.580313	82.363520	0.568979	82.445799	3.299536	82.539063
509.580313	82.545929	0.569917	82.648654	3.299981	82.740198
509.580313	82.746552	0.574610	82.832552	3.299531	82.924422
509.580313	82.936193	0.572733	83.014878	3.299830	83.106124
509.580313	83.117850	0.573672	83.217507	3.300201	83.314959
509.580313	83.322065	0.568041	83.408158	3.301023	83.498600
509.580313	83.506776	0.568979	83.589778	3.301245	83.682486
509.580313	83.689358	0.568979	83.773726	3.301543	83.865050
509.580313	83.873654	0.569917	83.954681	3.301690	84.047889
509.580313	84.054667	0.567102	84.137028	3.302362	84.229367
509.580313	84.242254	0.569917	84.321939	3.302285	84.419608
509.580313	84.423909	0.570856	84.503586	3.302359	84.595292
509.580313	84.608923	0.570856	84.686172	3.302359	84.779115
509.580313	84.786672	0.568979	84.868935	3.302509	84.961667
509.580313	84.971347	0.569917	85.067974	3.302434	85.160412
509.580313	85.173283	0.571794	85.270647	3.302284	85.369719
509.580313	85.376877	0.568041	85.459252	3.302584	85.551815
509.580313	85.560127	0.568979	85.641742	3.302509	85.734640
509.580313	85.746960	0.572733	85.845541	3.302209	85.937185
509.580313	85.944718	0.571794	86.028224	3.302284	86.119035
